2024-01-22 13:17:56,636 INFO    SystemMonitor:8431 [interfaces.py:start():190] Started memory monitoring
2024-01-22 13:17:56,637 INFO    SystemMonitor:8431 [interfaces.py:start():190] Started network monitoring
2024-01-22 13:17:56,642 DEBUG   HandlerThread:8431 [system_info.py:probe():196] Probing system
2024-01-22 13:17:56,644 DEBUG   HandlerThread:8431 [system_info.py:_probe_git():181] Probing git
2024-01-22 13:17:56,649 DEBUG   HandlerThread:8431 [system_info.py:_probe_git():189] Probing git done
2024-01-22 13:17:56,649 DEBUG   HandlerThread:8431 [system_info.py:probe():244] Probing system done
2024-01-22 13:17:56,649 DEBUG   HandlerThread:8431 [system_monitor.py:probe():210] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-01-22T12:17:56.642630', 'startedAt': '2024-01-22T12:17:55.778724', 'docker': None, 'cuda': None, 'args': ('--dataset', 'photo'), 'state': 'running', 'program': '/home/felix/Documents/git/2023-felix-ma/class_estimation/class_estimation_main.py', 'codePathLocal': 'class_estimation_main.py', 'codePath': 'class_estimation/class_estimation_main.py', 'git': {'remote': 'git@gitlab.informatik.uni-ulm.de:dbis/data-science-and-big-data-analytics/teaching/2023-felix-ma.git', 'commit': '5744f602c5d0ac91af8fc40f8590ea49bd64cf93'}, 'email': 'burrfelix@aol.de', 'root': '/home/felix/Documents/git/2023-felix-ma', 'host': 'felix-IdeaPad-5-Pro-16ACH6', 'username': 'felix', 'executable': '/usr/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2.211416666666666, 'min': 400.0, 'max': 4280.0}, 'cpu_freq_per_core': [{'current': 3.749, 'min': 400.0, 'max': 4280.0}, {'current': 0.4, 'min': 400.0, 'max': 4280.0}, {'current': 4.115, 'min': 400.0, 'max': 4280.0}, {'current': 3.536, 'min': 400.0, 'max': 4280.0}, {'current': 4.0, 'min': 400.0, 'max': 4280.0}, {'current': 0.4, 'min': 400.0, 'max': 4280.0}, {'current': 3.708, 'min': 400.0, 'max': 4280.0}, {'current': 0.4, 'min': 400.0, 'max': 4280.0}, {'current': 3.337, 'min': 400.0, 'max': 4280.0}, {'current': 0.4, 'min': 400.0, 'max': 4280.0}, {'current': 0.4, 'min': 400.0, 'max': 4280.0}, {'current': 4.069, 'min': 400.0, 'max': 4280.0}], 'disk': {'/': {'total': 429.5657424926758, 'used': 137.84626388549805}}, 'gpu': 'NVIDIA GeForce GTX 1650', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650', 'memory_total': 4294967296}], 'memory': {'total': 14.968879699707031}}
2024-01-22 13:17:56,649 INFO    HandlerThread:8431 [system_monitor.py:probe():211] Finished collecting system info
2024-01-22 13:17:56,649 INFO    HandlerThread:8431 [system_monitor.py:probe():214] Publishing system info
2024-01-22 13:17:56,649 DEBUG   HandlerThread:8431 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-22 13:17:56,650 DEBUG   HandlerThread:8431 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-22 13:17:56,650 INFO    HandlerThread:8431 [system_monitor.py:probe():216] Finished publishing system info
2024-01-22 13:17:56,652 DEBUG   SenderThread:8431 [sender.py:send():380] send: files
2024-01-22 13:17:56,652 INFO    SenderThread:8431 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-22 13:17:56,657 DEBUG   HandlerThread:8431 [handler.py:handle_request():144] handle_request: stop_status
2024-01-22 13:17:56,657 DEBUG   SenderThread:8431 [sender.py:send_request():407] send_request: stop_status
2024-01-22 13:17:56,700 DEBUG   HandlerThread:8431 [handler.py:handle_request():144] handle_request: internal_messages
2024-01-22 13:17:56,911 DEBUG   SenderThread:8431 [sender.py:send():380] send: telemetry
2024-01-22 13:17:57,222 INFO    wandb-upload_0:8431 [upload_job.py:push():131] Uploaded file /tmp/tmp917_oworwandb/ad58e283-wandb-metadata.json
2024-01-22 13:17:57,525 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_created():271] file/dir created: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/output.log
2024-01-22 13:17:57,525 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_created():271] file/dir created: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/requirements.txt
2024-01-22 13:17:57,525 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_created():271] file/dir created: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/wandb-metadata.json
2024-01-22 13:17:59,524 DEBUG   SenderThread:8431 [sender.py:send():380] send: exit
2024-01-22 13:17:59,524 INFO    SenderThread:8431 [sender.py:send_exit():585] handling exit code: 1
2024-01-22 13:17:59,524 INFO    SenderThread:8431 [sender.py:send_exit():587] handling runtime: 2
2024-01-22 13:17:59,524 INFO    SenderThread:8431 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-22 13:17:59,524 INFO    SenderThread:8431 [sender.py:send_exit():593] send defer
2024-01-22 13:17:59,524 DEBUG   HandlerThread:8431 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:17:59,524 INFO    HandlerThread:8431 [handler.py:handle_request_defer():170] handle defer: 0
2024-01-22 13:17:59,525 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/output.log
2024-01-22 13:17:59,525 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_created():271] file/dir created: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/wandb-summary.json
2024-01-22 13:17:59,525 DEBUG   SenderThread:8431 [sender.py:send_request():407] send_request: defer
2024-01-22 13:17:59,525 INFO    SenderThread:8431 [sender.py:send_request_defer():609] handle sender defer: 0
